Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2171	1	-261.3435	-250.9198	-10.4237	58.31343	1.039304	0.131859	0.124326	0.480936	0.538944	0.0919044	0.00576807	0.130675	0.0188639	0.0466015	0.0981387	1.1308	0.642328	0.359724	0.33858	0.584443	0.120663	0.2529795	0.02278719	0.0424257	0.0247771	0.0687269	0.105934	0.0830369	0.0276783	0.147432	0.00151118	0.0467593	0.0366667	0.00734505	0.269174	0.0974524	0.0217441	0.0193363	0.03106719	58.31343	0.144729	0.488255	1.00622	2.3608	0.176887	0.176858	0.180955	0.0969481	0.160393	0.20796	0.05385438	0.576874
2172	1	-233.8739	-242.2992	8.425303	57.09466	2.065821	0.207052	0.0635824	0.0771598	0.00616502	0.14778	0.312729	0.00654035	0.0466094	0.117656	0.0799132	0.155911	0.102283	0.0698284	0.00242792	0.12321	0.121858	0.088429	0.03472869	0.148065	0.0553597	0.0709907	0.0840592	0.050153	0.002687	0.0778979	0.00369642	0.0337194	0.034651	0.0339323	0.00529245	0.231091	0.0713056	0.0970991	0.01006109	57.09466	0.301007	0.661835	1.07155	1.9656	0.308188	0.174069	0.113342	0.0634748	0.212273	0.128652	0.04478978	0.2246292
2173	1	-238.3336	-259.8199	21.48626	176.7893	3.609899	0.0208518	0.0817913	0.00608413	0.00244656	0.00846586	0.0305755	0.0015655	0.000542006	0.0149735	0.0322027	0.003811	0.00964617	0.029795	0.00109672	0.017941	0.0645351	0.02681416	0.005193128	0.0160784	0.0912462	0.163133	0.0786958	0.000632148	0.0394896	0.0464876	4.4131e-05	0.0846465	0.0815263	0.0869897	0.0201339	0.148553	0.00166898	0.140675	0.002542243	176.7893	0.431558	0.760538	1.08423	1.72368	0.234247	0.201549	0.0645357	0.0782692	0.30558	0.115819	0.00773537	0.3286517
2174	1	-230.802	-245.1353	14.33331	58.19615	3.854353	0.0157315	0.0736476	0.00432542	0.0499113	0.00806202	0.00244844	0.123801	0.0152979	0.18335	0.0606514	0.0150608	0.0154943	0.13666	0.0675982	0.000163438	0.0286352	0.06332133	0.04848037	0.0608265	0.0105613	0.117094	0.079464	0.0470398	0.0555604	0.0891747	0.0164246	0.0266236	0.0468337	0.00861925	0.00235763	0.358951	0.0177903	0.0626791	0.03499353	58.19615	0.446178	0.770017	1.08439	1.69941	0.24964	0.254723	0.101779	0.10075	0.181351	0.111757	0.08347389	0.4192152
2175	1	-257.0051	-249.5317	-7.473304	36.79021	4.352854	0.389573	0.127508	0.238548	0.272555	0.027313	0.10547	0.17654	0.0945876	0.414707	0.796468	0.0621013	0.0478892	0.116219	0.573392	0.140963	0.0269	0.2105312	0.005156812	0.130756	0.0640474	0.0695246	0.0436738	0.170267	0.00116872	0.0300529	0.0134926	0.0330673	0.0108117	0.0923641	0.0171283	0.144272	0.152389	0.0269843	0.05015089	36.79021	0.472755	0.786591	1.0842	1.65645	0.253745	0.219115	0.0627867	0.0961551	0.231714	0.136485	0.05530771	0.9067614
2176	1	-236.9479	-255.7162	18.76828	88.16305	1.783824	0.00762406	0.0432542	0.0897336	0.0247823	0.082468	0.0109454	0.0275346	0.0301705	0.00169566	0.0188752	0.05367	0.00714132	0.0832872	0.0167841	0.138745	0.00715327	0.04026831	0.02546181	0.0708839	0.149159	0.089251	0.0179925	0.0193527	0.0355698	0.0210074	0.0373501	0.0618791	0.0916135	0.177261	0.0541768	0.0668376	0.0497713	0.0578942	0.005821156	88.16305	0.266029	0.629863	1.0635	2.0406	0.226205	0.172703	0.144902	0.160685	0.164284	0.131222	0.03128296	0.1860807
2177	1	-250.4918	-250.9751	0.4833174	58.19853	5.24967	0.0170986	0.245897	0.068194	0.0199021	0.0176602	0.00805351	0.223333	0.0163924	0.150444	0.100304	0.0347151	0.356043	0.205278	0.281034	0.0914069	0.00359606	0.1274875	0.03218749	0.131664	0.0041803	0.146748	0.0907618	0.00287046	0.000179792	0.0719304	0.0139828	0.0871332	0.0279647	0.00194308	0.317462	0.0467115	0.0460734	0.0103949	0.03706551	58.19853	0.512128	0.809706	1.08284	1.59532	0.254214	0.19828	0.128439	0.114535	0.161188	0.143344	0.069253	0.5352188
2178	1	-240.4034	-249.7257	9.32228	45.62599	2.665121	0.0863993	0.281121	0.0212273	0.229608	0.0271111	0.0103013	0.0484026	0.0894075	0.0218358	0.198102	0.0565661	0.0409522	0.155583	0.0924753	0.00421692	0.151037	0.08295492	0.05288783	0.0758937	0.0914182	0.129347	0.27353	0.0509017	0.0214114	0.0228768	0.0108658	0.00293276	0.0136373	0.0488112	0.00898235	0.0598593	0.143313	0.0462196	0.02164212	45.62599	0.361573	0.711122	1.08028	1.84703	0.264617	0.219925	0.115451	0.0536358	0.194287	0.152084	0.07452995	0.2903815
2179	1	-241.6833	-242.8422	1.158896	37.58925	3.881262	0.152423	0.275227	0.237981	0.140965	0.0890645	0.00216881	0.155132	0.186431	0.0886042	0.313675	0.0239198	0.29567	0.214404	0.211635	0.109585	0.0613164	0.2047492	0.03403651	0.0471343	0.164042	0.172835	0.0887171	0.0871025	0.0109224	0.0220015	0.001859	0.0542961	0.0796301	0.00578963	0.0166221	0.17849	0.0186569	0.0519011	0.000589603	37.58925	0.447718	0.771	1.0844	1.69688	0.284476	0.197143	0.100237	0.108768	0.181018	0.128358	0.03462612	0.0170277
2180	1	-245.0112	-242.6981	-2.313103	80.58109	2.085997	0.126786	0.143918	0.359351	0.05792	0.00751905	0.0372443	0.270862	0.106171	0.277316	0.171459	0.0243586	0.0258401	0.240312	0.180841	0.0331801	0.0250972	0.1756978	0.003442493	0.0408891	0.01241	0.127328	0.117431	0.180711	0.0015748	0.0545276	0.0013225	0.0176821	0.0368036	0.00355153	0.0586481	0.218135	0.0462847	0.0827009	0.05565879	80.58109	0.303329	0.663858	1.072	1.96081	0.301177	0.137282	0.107579	0.100564	0.188436	0.164962	0.05910128	0.9417527
2181	1	-242.6455	-242.1508	-0.4946721	18.82878	2.55904	0.0699439	1.0037	0.0139216	0.0464066	0.0589795	0.352842	0.016188	0.00471018	0.13843	0.0383534	0.119272	0.0890104	0.0231624	0.0811811	1.25296	0.0172734	0.2507785	0.08424263	0.0394966	0.0188376	0.195964	0.05903	0.00525779	0.00807142	0.0848176	0.00292504	0.0989512	0.00176648	0.0773397	0.0117192	0.350242	0.0331311	0.0124508	0.03439623	18.82878	0.351984	0.703766	1.07927	1.86498	0.222415	0.172942	0.148064	0.0622461	0.239306	0.155027	0.1186389	0.2899238
2182	1	-262.9264	-253.645	-9.281445	9.039566	3.166479	0.0993076	0.753377	0.247988	0.226288	0.322108	0.0157213	1.22771	0.0874261	0.160463	0.106698	0.404207	0.77001	0.0490808	1.34959	0.764496	0.448902	0.3247113	0.08070578	0.0254773	0.279837	0.0102976	0.0522059	0.0114232	0.0108485	0.00777682	0.0545989	0.0139655	0.104129	0.0834888	0.0554243	0.181081	0.0737973	0.0356483	0.04998695	9.039566	0.401745	0.740348	1.08322	1.77468	0.342528	0.1605	0.157963	0.0983077	0.127827	0.112873	0.1306927	0.3824769
2183	1	-241.6537	-247.7808	6.127161	18.89854	1.575264	0.0150857	0.25051	0.150025	0.0454919	0.00211241	0.00277246	1.06107	0.1059	0.0934847	0.00644871	0.120867	0.214907	0.0122433	0.0790252	0.0930705	0.138676	0.1839755	0.03712593	0.0441585	0.0859725	0.174389	0.110659	0.0230902	0.0289261	0.00919569	0.0593888	0.0584144	0.144744	0.00556266	0.0469425	0.166477	0.000865386	0.0412135	0.004848083	18.89854	0.236718	0.600623	1.05455	2.10811	0.290946	0.143959	0.086179	0.10004	0.237691	0.141185	0.04197401	0.115502
2184	1	-243.7766	-244.2864	0.5097274	24.31356	4.279611	0.079985	0.670838	0.144764	0.214545	0.0292232	0.0278959	0.00608139	0.0588146	0.0890498	0.0224532	0.168541	0.318566	0.299916	0.499223	0.216309	0.177573	0.1977998	0.08242522	0.0332855	0.038309	0.132817	0.0927523	0.0179294	0.0417215	0.118939	0.0159432	0.0518076	0.063694	0.0374413	0.0262064	0.212951	0.0859338	0.0302691	0.006723775	24.31356	0.469093	0.784355	1.08426	1.66229	0.222694	0.271723	0.119924	0.0542832	0.167059	0.164316	0.08914899	0.07542177
2185	1	-232.7881	-243.6494	10.86126	58.53864	1.954987	0.00555822	0.0258059	0.0896067	0.221836	0.0089838	0.0132342	0.216322	0.00166786	0.052647	0.0715423	0.152629	0.0412384	0.190474	0.0883109	0.259467	0.0152457	0.0983916	0.0246813	0.0774024	0.0238693	0.153807	0.0603081	0.0775288	0.0302511	0.114875	0.0493986	0.0280449	0.0610644	0.0107532	0.0969994	0.172599	0.0109323	0.0321662	0.005595024	58.53864	0.287842	0.65014	1.06882	1.9932	0.26043	0.217404	0.117689	0.0689115	0.202774	0.132791	0.03027632	0.1847987
2186	1	-238.8779	-249.76	10.88219	124.014	0.8570433	0.0380367	0.260992	0.012199	0.0878857	0.00403257	0.146355	0.0129127	0.00415996	0.0177821	0.0135398	0.119144	0.00330496	0.161265	0.0065867	0.0725874	0.0283465	0.08932328	0.002309643	0.0309154	0.152222	0.0639794	0.0520757	0.00704988	0.0466108	0.114452	0.0224158	0.025471	0.0686461	0.122482	0.0587707	0.168834	0.057912	0.00816384	0.03493566	124.014	0.107626	0.429125	0.971589	2.49166	0.308453	0.168553	0.0753389	0.0716716	0.170082	0.205902	0.0372453	0.9379883
2187	1	-223.837	-242.3075	18.47056	676.7082	5.143853	0.041491	0.0188969	0.00968296	0.0107483	0.0202302	0.0116809	0.00505272	0.0066063	0.00114122	0.0198073	0.00564965	0.00262213	0.048592	0.0121918	0.00600715	0.05072	0.01163205	0.001449811	0.0443022	0.00297259	0.0560497	0.133929	0.18007	0.0438481	0.0396105	0.00933403	0.0224784	0.000987211	0.0474387	0.0195545	0.264778	0.031799	0.102847	0.005742237	676.7082	0.507945	0.807327	1.08304	1.60169	0.275989	0.17654	0.0768159	0.0966998	0.220822	0.153133	0.007192048	0.7984147
2188	1	-217.8531	-255.5464	37.69335	326.1151	1.873894	0.017497	0.00957263	0.00765726	0.00241253	0.00669697	0.00837371	0.00221144	0.00112195	0.00210301	0.000929883	0.000294275	0.0102476	0.0206959	0.00277293	0.00318179	0.0163732	0.007531086	0.003019546	0.0571936	0.0279889	0.0814682	0.187743	0.0241093	0.0154001	0.0347751	0.0182744	0.0298254	0.0210053	0.0152329	0.241103	0.10272	0.0724641	0.0706976	0.0007178783	326.1151	0.277742	0.640897	1.06649	2.01487	0.301981	0.168953	0.124511	0.107675	0.117603	0.179277	0.003737424	0.1920784
2189	1	-261.4978	-259.8687	-1.629086	59.897	0.9549139	0.221818	0.236121	0.192556	0.0479009	0.0121591	0.348865	0.221068	0.100757	0.0595221	0.0704441	0.237066	0.490297	0.199982	0.0362333	0.137737	0.113648	0.1550064	0.01043336	0.0190369	0.174251	0.00892246	0.0137644	0.0336282	0.0294883	0.140206	0.0207156	0.000267889	0.081783	0.127887	0.0182916	0.205621	0.0595858	0.0665508	0.001929842	59.897	0.127873	0.462768	0.992108	2.41725	0.327646	0.151696	0.11443	0.0936607	0.173536	0.139031	0.01236321	0.1560956
2190	1	-260.8576	-253.8781	-6.979505	12.57931	2.464774	0.570779	0.765689	0.575955	0.0890246	0.0176866	0.167513	0.541436	0.201501	0.107644	0.0449067	0.350867	0.578248	0.928754	0.0734774	0.298144	0.370761	0.3132748	0.04012575	0.0585612	0.0634645	0.0679159	0.0835076	0.0258949	0.0813819	0.0320442	0.00281672	0.0832398	0.212778	0.0476963	0.0201351	0.168243	0.0438253	0.0084952	0.0627857	12.57931	0.343091	0.696803	1.07822	1.88189	0.280452	0.151293	0.0811526	0.161019	0.233795	0.0922874	0.1029115	0.6100944
2191	1	-236.7983	-245.4561	8.657857	61.61437	1.899799	0.114953	0.270961	0.218434	0.00626745	0.179614	0.0703284	0.0136708	0.111744	0.0389181	0.0191757	0.040407	0.0817118	0.0564819	0.0237726	0.0184305	0.0367511	0.113754	0.03508225	0.0493628	0.0468553	0.11713	0.062653	0.0436893	0.000268927	0.0688792	0.0184204	0.00659765	0.00484696	0.171737	0.0228189	0.187664	0.180428	0.0186479	0.0214493	61.61437	0.281013	0.643917	1.06727	2.0078	0.310735	0.167543	0.152626	0.0755113	0.146681	0.146904	0.05653155	0.3794217
2192	1	-241.7788	-245.9921	4.213307	27.83007	1.479314	0.168289	0.368662	0.0372736	0.0716826	0.102065	0.0345936	0.37067	0.17472	0.450582	0.283589	0.0786983	0.215475	0.135592	0.193123	0.239646	0.208654	0.1881589	0.07774476	0.00915263	0.0587331	0.199859	0.0366724	0.126081	0.0394867	0.0477767	0.000588689	0.184183	0.0213026	0.131637	0.0101204	0.0289239	0.0989266	0.00655555	0.005433275	27.83007	0.222109	0.585077	1.04918	2.14363	0.307244	0.17612	0.102715	0.0869501	0.225854	0.101117	0.08317803	0.06532103
2193	1	-219.6721	-250.481	30.80887	166.4602	3.497849	0.000137812	0.0131021	0.0251472	0.012329	0.0123744	0.00174329	0.0285324	0.00284101	0.034072	0.0182	0.00236244	0.0047694	0.0131832	0.000247077	0.00921787	0.00306963	0.02040462	0.001120226	0.0904826	0.00372422	0.125423	0.111885	0.0464892	0.00112115	0.0850615	0.0756794	0.0439526	0.053537	0.0262895	0.0355028	0.261257	0.0243658	0.015229	0.01989262	166.4602	0.424452	0.755833	1.08407	1.73564	0.288857	0.179499	0.146301	0.094532	0.179654	0.111158	0.02101285	0.9466885
2194	1	-228.3492	-244.0086	15.6594	408.0048	1.97518	0.0076785	0.00414737	0.00168113	0.0250729	0.209115	0.0434713	0.00910528	0.00794171	0.0231751	0.00715182	0.00194097	0.0282519	0.0391154	0.0426636	0.0158288	0.0210482	0.03184434	0.01048502	0.0453623	0.0307918	0.176642	0.0780965	0.138687	0.0198534	0.182383	0.0328167	0.0316857	0.0269568	0.00496353	0.00265815	0.172402	0.0133451	0.0433551	0.01663872	408.0048	0.290294	0.652348	1.06936	1.988	0.270298	0.179486	0.113449	0.0510249	0.196462	0.18928	0.02712374	0.6134376
2195	1	-224.8311	-242.5245	17.69334	136.2604	2.621144	0.0177544	0.0598199	0.090795	0.0349189	0.00324967	0.000125509	0.0744746	0.00877795	0.00624937	0.0238217	9.50505e-05	0.0364627	0.0515704	0.0495014	0.00862994	0.0126521	0.04603123	-0.001184364	0.0772655	0.0253547	0.305193	0.0793507	0.0776808	0.000490524	0.0829359	0.00160662	0.0498019	0.12172	0.00844699	0.0019756	0.0735569	0.07768	0.0169416	0.02376565	136.2604	0.357649	0.708131	1.07988	1.85434	0.258537	0.180238	0.11649	0.111123	0.182745	0.150866	0.02258129	1.052449
2196	1	-238.1312	-249.5902	11.45902	29.45455	2.317152	0.0045008	0.032188	0.162745	0.0758445	0.0935254	0.00398938	0.223114	0.0247993	0.0156377	0.273818	0.0605221	0.0864037	0.0339918	0.0732565	0.144147	0.153681	0.1042964	0.03928325	0.014891	0.153208	0.120261	0.0549686	0.0105979	0.0115787	0.0948354	0.0280294	0.122705	0.00802453	0.14686	0.0520432	0.133832	0.0251416	0.0230238	0.009220496	29.45455	0.328406	0.684993	1.07622	1.91038	0.318209	0.222174	0.147208	0.079765	0.143586	0.0890583	0.04850375	0.1900986
2197	1	-226.0243	-249.7724	23.74815	159.9274	1.825868	0.01616	0.0863541	0.0142606	0.0123967	0.00433565	0.0285177	0.028432	0.00554104	0.0323941	0.00150602	0.0591167	0.0134283	0.0263934	0.0228369	0.0473932	0.0245874	0.0268915	0.01008347	0.0225396	0.131392	0.0409109	0.0117108	0.0276127	0.000253655	0.0139829	0.0269185	0.0803329	0.069226	0.0289015	0.0677454	0.189217	0.037159	0.252098	0.003353238	159.9274	0.271564	0.63512	1.06495	2.02836	0.327503	0.14596	0.117186	0.129484	0.171711	0.108156	0.0134367	0.2495581
2198	1	-248.3877	-252.7668	4.379076	163.0408	1.652009	0.0937766	0.0765235	0.000990376	0.0188753	0.294091	0.0943068	0.000418905	0.00771143	0.0699621	0.00843691	0.0553033	0.135856	0.111418	0.0777181	0.0872948	0.0957473	0.07485753	0.01065864	0.0147481	0.0508505	0.111731	0.0397214	0.119317	0.0241936	0.0637798	0.00574844	0.00900362	0.118027	0.00300719	0.0302819	0.277918	0.0297019	0.10197	0.007669315	163.0408	0.247879	0.612047	1.05823	2.08185	0.205564	0.214837	0.17861	0.103623	0.132401	0.164965	0.01832795	0.4184491
2199	1	-222.1642	-243.0394	20.87519	173.9231	4.68997	0.0298656	0.0382335	0.00672946	0.00637414	0.0451701	0.00997554	0.0148887	0.000534146	0.0403891	0.0292813	0.0270429	0.00248376	0.00586883	0.0535309	0.00255167	0.0515274	0.01802522	0.004351485	0.0319696	0.0957838	0.0971461	0.038446	0.0312853	0.0115547	0.0257192	0.03363	0.160767	0.00755204	0.0127293	0.0122299	0.373264	0.041035	0.0268874	0.02415319	173.9231	0.488668	0.796131	1.0838	1.6314	0.293735	0.183521	0.130727	0.128467	0.145883	0.117667	0.02850467	0.8473413
2200	1	-233.3591	-254.9229	21.56378	46.33629	4.755284	0.0547609	0.0376665	0.0202371	0.0724486	0.0183019	0.0393623	0.0113453	0.0111851	0.0108844	0.0131091	0.082357	0.0578096	0.0178533	0.0341781	0.0107973	0.0455341	0.0532065	0.01510868	0.0275079	0.0430407	0.113569	0.0949536	0.0612955	0.113463	0.0586068	0.017943	0.0359466	0.168824	0.0267383	0.0447301	0.0964527	0.0918066	0.00512212	0.009863988	46.33629	0.491585	0.79785	1.0837	1.62686	0.307307	0.226839	0.0719602	0.0879516	0.212133	0.0938094	0.02497267	0.3949913
2201	1	-229.4416	-243.3841	13.94247	163.0785	2.825327	0.00178421	0.0375105	0.00228033	0.108932	0.0639703	0.00194216	0.0162666	0.00327413	0.0676126	0.0343796	0.0504632	0.0244682	0.079809	0.0441027	0.00755576	0.0160128	0.06465704	0.009486549	0.0307573	0.0210548	0.07908	0.0583523	0.236185	0.00794862	0.0913069	0.00468374	0.00617226	0.157995	0.0130814	0.00879237	0.152035	0.0178189	0.114736	0.01019458	163.0785	0.375281	0.721374	1.08151	1.82184	0.222505	0.218854	0.120038	0.101276	0.198734	0.138593	0.01968113	0.5179876
2202	1	-245.4694	-245.3298	-0.1395869	26.96399	1.602804	0.0325004	0.456978	0.279932	0.733052	0.0325654	0.064182	0.400952	0.0363312	0.148619	0.103439	0.242662	0.0277347	0.18935	0.0251551	0.00394405	0.41088	0.1793645	0.02299037	0.0521818	0.0418994	0.123823	0.0046849	0.0246712	0.00716152	0.0466366	0.0814888	0.0587971	0.0250271	0.0276976	0.0213419	0.193206	0.0296787	0.261705	0.04343659	26.96399	0.240776	0.604819	1.05593	2.09848	0.299896	0.180543	0.144337	0.0815189	0.181321	0.112384	0.06642696	0.6539
2203	1	-252.2331	-248.5708	-3.662274	92.77105	1.740172	0.0027328	0.334697	0.191711	0.111345	0.0989971	0.0051352	0.693514	0.0987126	0.30808	0.0731213	0.0245701	0.288557	0.246583	0.207907	0.0659226	0.0627162	0.1725523	0.02992335	0.131993	0.0823153	0.0981883	0.106094	0.0329677	0.00669682	0.0742187	0.002821	0.035009	0.0451957	0.0431878	0.00177412	0.143399	0.000338056	0.195802	0.04437824	92.77105	0.260156	0.624197	1.06189	2.05376	0.278112	0.149512	0.122568	0.066487	0.195631	0.187691	0.07430159	0.5972718
2204	1	-220.355	-249.3758	29.02077	245.1696	1.802287	0.00392547	0.0129134	0.00695123	0.00213584	0.000669364	0.0336595	0.0221847	0.0078259	0.00619295	0.0115363	0.0395578	0.00667463	0.000429046	0.00625823	0.00436355	0.0448608	0.01486539	0.0001697008	0.065037	0.0261383	0.0203348	0.0455441	0.0705178	0.0047539	0.0790038	0.0212394	0.083452	0.0521443	0.130305	0.0100363	0.381688	0.00448133	0.00532295	0.00481904	245.1696	0.268474	0.632195	1.06415	2.03518	0.262774	0.140612	0.156138	0.12043	0.194507	0.12554	0.004988741	0.9659832
2205	1	-255.5211	-250.483	-5.038078	92.01295	0.9075872	0.0708282	0.0427022	0.0829501	0.283793	0.221017	0.0274268	0.265493	0.295084	0.467815	0.0575024	0.370705	0.517936	0.0277967	0.0867892	0.254061	0.0280682	0.1603956	0.0130149	0.051739	0.00173342	0.16399	0.104598	0.122572	0.103757	0.0489351	0.0393367	0.0291464	0.043346	0.0334629	0.0201226	0.125592	0.0201715	0.0914969	0.006372612	92.01295	0.118166	0.447097	0.982824	2.45191	0.255898	0.206774	0.0991565	0.0804578	0.219758	0.137956	0.01938751	0.3286967
2206	1	-243.5157	-245.9203	2.404608	59.40622	1.612517	0.00338774	0.0153658	0.281078	0.090935	0.0241199	0.0485748	0.38923	0.12858	0.0239757	0.280081	0.237028	0.110625	0.0765115	0.0348021	0.270385	0.171994	0.1263952	0.0355244	0.0936899	0.053649	0.199569	0.080052	0.0895138	0.0415123	0.0628848	0.000498314	0.0685167	0.0226861	0.0368609	0.102484	0.105016	0.00422575	0.0388419	0.004195606	59.40622	0.242192	0.606273	1.0564	2.09514	0.248945	0.127477	0.176948	0.0875867	0.176845	0.182197	0.03972	0.1056295
2207	1	-245.7925	-249.2357	3.443206	77.01342	4.260249	0.00535878	0.0215494	0.0625914	0.301466	0.0138918	0.0024105	0.145136	0.0762275	0.139139	0.0794935	0.241514	0.0179467	0.35323	0.145449	0.147809	0.0249803	0.1064379	0.02800653	0.00840103	0.000214963	0.148274	0.127709	0.0786142	0.0432555	0.0101061	0.0382502	0.0578092	0.0567735	0.0702978	0.0389272	0.0534409	0.237291	0.0306351	0.005466868	77.01342	0.468112	0.783754	1.08428	1.66386	0.281655	0.23522	0.048379	0.0787744	0.193669	0.162303	0.0334734	0.1633198
2208	1	-251.0203	-240.8845	-10.13579	39.28453	1.475917	0.0723616	0.644355	0.0132546	0.197918	0.0122261	0.00246855	0.0603226	0.0240012	0.275842	0.283534	0.787303	0.0591097	0.004245	0.552086	0.436186	0.807108	0.2498809	0.02083231	0.0502713	0.0145524	0.011178	0.0528825	0.184508	0.0266555	0.0331211	0.0164736	0.00388418	0.00973838	0.0224342	0.000237073	0.325917	0.172437	0.0757087	0.1169386	39.28453	0.221578	0.584498	1.04898	2.14495	0.25078	0.175698	0.122928	0.0789798	0.178191	0.193424	0.1377709	0.8487902
2209	1	-241.2585	-240.2967	-0.9618392	20.61883	2.472108	0.0653867	0.0172436	0.0369708	0.27825	0.00591747	0.0150235	0.496323	0.39115	0.259871	0.475846	0.13078	0.397002	0.357712	0.0150927	0.143513	0.0556146	0.1797786	-0.0005881182	0.0170402	0.00141597	0.190734	0.0513435	0.0505452	0.0481514	0.144245	0.0137382	0.0222181	0.000182388	0.0256612	0.0564433	0.326768	0.019889	0.0316237	0.03261342	20.61883	0.343796	0.69736	1.0783	1.88054	0.278241	0.17392	0.10568	0.0795283	0.201852	0.160778	0.0320253	1.018364
2210	1	-242.2275	-245.2612	3.033713	125.0259	2.269875	0.0535342	0.148273	0.0248808	0.00396519	0.0924877	0.0761589	0.0212803	0.324339	0.0706234	0.0400969	0.0339986	0.145682	0.00181173	0.43444	0.010347	0.174141	0.1004909	0.02692741	0.0113345	0.0570627	0.169063	0.0450524	0.157045	0.00583101	0.0424182	0.000497718	0.00639709	0.0809853	0.106922	0.0606843	0.205964	0.0160142	0.0347288	0.008357265	125.0259	0.323493	0.680952	1.07548	1.92008	0.239339	0.255428	0.144574	0.0697278	0.154486	0.136445	0.03528467	0.2368526
2211	1	-234.7558	-245.3045	10.54872	170.8734	1.524893	0.0454578	0.0450102	0.0315044	0.00794318	0.0772691	0.108125	0.00301304	0.0342276	0.192997	0.10653	0.0152527	0.0598666	0.0385509	0.0593514	0.0540564	0.0430291	0.09231161	0.007201243	0.0207512	0.0335894	0.216258	0.0489314	0.0363745	0.0306721	0.0860111	0.0132453	0.0491913	0.0970157	0.0318682	0.131147	0.0800869	0.03159	0.0932678	0.01532155	170.8734	0.229142	0.592648	1.05185	2.12636	0.226281	0.235504	0.154969	0.0888796	0.172434	0.121932	0.02252279	0.6802687
2212	1	-253.0196	-246.3757	-6.643893	37.46538	3.578777	0.106269	0.124569	0.342071	0.449581	0.143439	0.0400314	0.506674	0.0771761	0.260401	0.238319	0.5569	0.0793098	0.120621	0.24699	0.234096	0.177859	0.3143689	0.0436028	0.0397648	0.0234334	0.220325	0.156587	0.0522197	0.00947454	0.0618967	0.0128492	0.0930315	0.0134124	0.0537992	0.00567099	0.107216	0.0147938	0.135525	0.01381918	37.46538	0.429611	0.759255	1.08419	1.72694	0.35676	0.201917	0.128036	0.0715479	0.157251	0.084488	0.05742198	0.2406601
2213	1	-238.6409	-249.6923	11.05136	93.64979	0.98615	0.0119974	0.219905	0.0532918	0.042175	0.0118357	0.0240925	0.0491647	0.0820379	0.0307018	0.129616	0.0394246	0.0512563	0.172731	0.0361625	0.0405087	0.106206	0.06537035	0.005197833	0.0290241	0.0645746	0.166974	0.0491195	0.0291421	0.0255796	0.0668942	0.00600424	0.029287	0.0295411	0.0593065	0.0667514	0.248781	0.123721	0.00530049	0.02854608	93.64979	0.134182	0.472549	0.997667	2.3956	0.304925	0.168189	0.0710848	0.077867	0.199814	0.178121	0.03374391	0.8459624
2214	1	-242.0433	-243.5108	1.467574	12.63211	2.568043	0.00251258	0.084476	0.339008	0.591283	0.0443694	0.00131463	0.417053	0.0364761	0.211992	0.754134	0.366139	0.588484	0.0853443	0.134474	0.00297906	0.213123	0.2054062	0.1273533	0.0373409	0.0832521	0.0922844	0.0894259	0.196429	0.00919431	0.0399753	0.0154958	0.00942796	0.0970566	0.00814445	0.00697295	0.107423	0.129319	0.0782585	0.004213998	12.63211	0.352814	0.704409	1.07936	1.86342	0.261696	0.15843	0.135841	0.0715567	0.21345	0.159026	0.1315673	0.03202923
2215	1	-243.0706	-252.2313	9.160669	87.68611	1.695648	0.00248539	0.0584035	0.223745	0.023368	0.0514556	0.00440662	0.0889143	0.0934352	0.0805488	0.302437	0.00519071	0.0715952	0.0507524	0.0755902	0.129067	0.0113502	0.05862164	0.01633687	0.0223022	0.0067249	0.20761	0.190681	0.0591768	0.0374105	0.0647334	0.0127211	0.0467963	0.00411802	0.167434	0.00245488	0.055352	0.082141	0.0403439	5.951195e-05	87.68611	0.254026	0.618183	1.06011	2.06768	0.21875	0.169662	0.141146	0.0777558	0.204748	0.187938	0.01639638	0.003629579
2216	1	-242.5206	-250.4627	7.942089	88.42906	1.397627	0.0192954	0.106994	0.262857	0.0914723	0.0297835	0.221425	0.111009	0.112474	0.0189021	0.0006748	0.155119	0.159106	0.0778296	0.0753736	0.0110135	0.025734	0.09157314	0.0298292	0.0373311	0.0765199	0.0646922	1.69842e-05	0.0196085	0.0443132	0.0574953	0.00805534	0.0368974	0.0603342	0.0730043	0.188931	0.199964	0.118952	0.0138837	0.02890038	88.42906	0.209066	0.570579	1.0438	2.17656	0.293689	0.121201	0.0791202	0.118863	0.244195	0.142932	0.05872958	0.4920924
