Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2360	1	-63.75089	-83.29159	19.5407	2.540807	1.226361	0.0276333	0.0692643	0.0943948	0.000566548	0.217262	0.46329	0.317185	0.299059	0.238293	0.04164701	0.0612488	0.122395	0.00632305	0.100998	0.0137437	0.00314338	0.142838	0.0123387	0.138096	0.0366817	0.152272	0.00373262	0.135795	0.0335579	0.036837	0.08335514	2.540807	0.179798	0.535618	1.0293	2.25528	0.0553105	0.350968	0.023091	0.102244	0.392103	0.0762839	0.1250021	0.6668297
2361	1	-44.50669	-80.07456	35.56787	14.47908	2.168321	0.0252064	0.00436331	0.0106611	0.0241937	0.0140503	0.00262677	0.00132708	0.0599885	0.02523742	0.08295017	0.0783551	0.0105341	0.0155902	0.125494	0.260673	0.126436	0.041482	0.000145916	0.0513301	0.0412229	0.0157489	0.161861	0.00326587	0.0544944	0.0133667	0.02377295	14.47908	0.312572	0.671797	1.07368	1.94195	0.0111852	0.503157	0.00778317	0.130346	0.316474	0.0310544	0.1067231	0.2227535
2362	1	-53.93553	-82.32605	28.39052	12.16498	1.535691	0.00640437	0.0113625	0.040278	0.0294152	0.00530574	0.0483601	0.120565	0.0820165	0.04807399	-0.01381703	0.0639495	0.121246	0.00492572	0.130246	0.00914215	0.052417	0.0537656	0.00375001	0.0274103	0.0487324	0.288796	0.00533356	0.0525733	0.0582106	0.0795019	0.08110799	12.16498	0.230784	0.594391	1.05245	2.12237	0.0375739	0.418372	0.0215862	0.138982	0.295817	0.0876689	0.06729096	1.205333
2363	1	-50.73407	-81.33467	30.6006	6.718425	0.5448065	0.00994549	0.0605245	0.0422958	0.0971931	0.18375	0.00101644	0.0407651	0.0178754	0.08474956	0.1083945	0.167571	0.0290081	0.0608838	0.0432247	0.0350481	0.00265835	0.0557566	0.0058538	0.0116303	0.0604288	0.0596191	0.00904277	0.0281657	0.384044	0.0470652	0.003727152	6.718425	0.0419634	0.280164	0.850319	2.82755	0.0625686	0.448454	0.020186	0.062341	0.318965	0.0874855	0.1121216	0.03324204
2364	1	-52.02763	-78.47309	26.44546	5.5964	1.314042	0.121327	0.00404024	0.121901	0.0459923	0.0054478	0.0916288	0.247049	0.140919	0.1014122	0.08880992	0.102817	0.110254	0.0536283	0.101866	0.172186	0.00609646	0.0163219	0.00590222	0.084931	0.161474	0.00173565	0.0966534	0.00529594	0.0664971	0.0143405	0.01315669	5.5964	0.195115	0.554363	1.03734	2.21318	0.0417832	0.487638	0.0111702	0.0970864	0.335677	0.0266445	0.1019666	0.1290294
2365	1	-41.21811	-78.5751	37.35699	18.43412	2.023637	0.0123423	0.0326908	0.0466769	0.00234701	0.00348859	0.00405778	0.0182996	0.00840069	0.0188608	0.01574721	0.0679785	0.0163353	0.0392252	0.149573	0.124247	0.00038813	0.0951073	0.0127499	0.0251864	0.0172229	0.151523	0.0292857	0.00171314	0.21006	0.059404	0.006965501	18.43412	0.29608	0.657504	1.07057	1.97585	0.0287775	0.469826	0.0069417	0.0697613	0.37324	0.0514529	0.02271272	0.3066785
2366	1	-52.21901	-86.75703	34.53803	4.731407	0.2922426	0.00818261	0.0630512	0.0532976	0.0268467	0.0125929	0.0583155	0.0345748	0.0330473	0.03953734	0.1363829	0.103915	0.0503291	0.0323712	0.00282532	0.0294142	0.0714798	0.0547354	0.032774	0.0255028	0.289638	0.00491509	0.0838359	0.0519195	0.0498286	0.116517	0.05958875	4.731407	0.00468718	0.0984755	0.582542	3.3143	0.0412952	0.401098	0.0176526	0.154915	0.343991	0.0410487	0.1959717	0.3040682
2367	1	-46.29612	-82.79505	36.49893	11.7527	1.875864	0.00104646	0.0200768	0.00901111	0.0641345	0.0123577	0.0336915	0.00979691	0.0297458	0.01901711	0.05325719	0.0343686	0.0342147	0.22454	0.107811	0.0576305	0.0306273	0.0917591	0.010862	0.013379	0.00547657	0.090567	0.0246158	5.87117e-05	0.271073	0.00301694	0.01014812	11.7527	0.277992	0.641129	1.06655	2.01433	0.0385168	0.532115	0.0549224	0.102852	0.235599	0.0359943	0.06340531	0.1600515
2368	1	-53.68611	-89.36242	35.67631	15.32631	0.7918903	0.000811042	0.00592779	2.08906e-05	0.0268095	0.0157134	0.00905347	0.0268965	0.011517	0.009286169	0.02040272	0.112111	0.0427409	0.00596025	0.0197452	0.0330232	0.0225429	0.181571	0.0307096	0.100057	0.0378807	0.0163764	0.0730502	0.00227573	0.171351	0.150605	0.13165	15.32631	0.0938319	0.403848	0.954682	2.54764	0.107662	0.28496	0.0276326	0.179611	0.328618	0.0715155	0.1520527	0.8658181
2369	1	-46.47422	-77.22768	30.75346	8.602608	1.320695	0.193171	0.0193948	0.0415075	0.00501707	0.0699999	0.0118869	0.0115468	0.00957676	0.04811502	0.2527923	0.197818	0.029655	0.0135644	0.0581683	0.159791	0.0620968	0.0675862	0.00293379	0.0894806	0.081778	0.0275252	0.0940741	0.00254853	0.111225	0.00175434	0.007211724	8.602608	0.196248	0.555709	1.03789	2.21015	0.0179712	0.468176	0.00348202	0.069457	0.427774	0.0131398	0.260004	0.02773697
2370	1	-48.12739	-78.73904	30.61165	10.30355	0.5535138	0.053171	0.0599514	0.0394144	0.0165912	0.0887983	0.0552426	0.0362725	0.0261552	0.04499735	0.01331327	0.111305	0.0691893	0.127554	0.143982	0.0116686	0.0145751	0.023582	0.00365443	0.0886044	0.0496105	0.034229	0.000355191	0.00137177	0.276916	0.0434032	0.06065544	10.30355	0.0436851	0.285423	0.855614	2.81528	0.0111734	0.475758	0.0336791	0.119778	0.325311	0.0343011	0.0739687	0.8200149
2371	1	-52.88276	-81.77125	28.88849	23.48346	0.8062335	0.0935164	0.00674366	0.0117191	0.0266371	0.00155942	0.0521479	0.0863011	0.0354392	0.05002799	0.01143377	0.127665	0.0298297	0.02713	0.00135221	0.0855496	0.0713258	0.0714563	0.00256702	0.205158	0.0176593	0.0084893	0.105203	0.0222942	0.135678	0.0886429	0.05115003	23.48346	0.0968845	0.409632	0.958667	2.53482	0.0335419	0.452015	0.00680775	0.0489134	0.384044	0.0746783	0.0625838	0.8173047
2372	1	-50.94528	-76.7779	25.83262	9.80541	0.9792848	0.0149252	0.00880398	0.0233836	0.0309593	0.0498543	0.100142	0.0801664	0.0478113	0.03953691	0.1855698	0.0895247	0.0671117	0.025933	0.0590381	0.113507	0.0130308	0.0560113	0.00353657	0.0241407	0.0425401	0.0785893	0.143946	0.00305518	0.270073	0.00996239	0.1008773	9.80541	0.132802	0.470436	0.996481	2.40028	0.0141963	0.478252	0.0068675	0.156288	0.293839	0.0505574	0.2864471	0.3521672
2373	1	-52.19564	-83.54327	31.34763	16.77411	4.170505	0.0127253	0.0199833	0.00928456	0.0045152	0.0588708	0.000377414	0.00565927	0.000744435	0.05579886	0.05198644	0.175342	0.0070896	0.0157513	0.0279697	0.0961463	0.0220814	0.037148	0.00810601	0.0569285	0.020941	0.0174237	0.0871154	0.0620969	0.356583	0.00927676	0.01361896	16.77411	0.46349	0.780906	1.08434	1.67127	0.0178691	0.401984	0.0546442	0.124861	0.350828	0.0498136	0.0656054	0.207589
2374	1	-52.25944	-84.14719	31.88775	17.79686	0.4655506	0.0350673	0.00111711	0.108929	0.0541755	0.0162778	0.0274818	0.0733008	0.00763275	0.06669736	0.06697619	0.0353012	0.0919492	0.253973	0.0200594	0.052865	0.0165719	0.0567322	0.013395	0.0451194	0.0866674	0.10604	0.0107899	0.0301791	0.163651	0.0167057	0.001471776	17.79686	0.0271945	0.228832	0.793488	2.95049	0.0518004	0.350002	0.0201653	0.125709	0.382022	0.0703019	0.06844796	0.02150211
2375	1	-46.74816	-78.19351	31.44535	13.89432	0.9007243	0.0207977	0.0165877	0.00859707	0.00535587	0.0807683	0.0559459	0.150807	0.0193371	0.05129171	0.03565643	0.185211	0.0926344	0.0626561	0.016062	0.0465534	0.0571391	0.0543086	0.0100825	0.0333136	0.117753	0.0479359	0.0227955	0.0109536	0.180057	0.0625434	0.02006473	13.89432	0.116745	0.444735	0.981384	2.45714	0.0298016	0.428252	0.0237931	0.0866242	0.386469	0.0450603	0.05572116	0.3600917
2376	1	-54.33497	-87.76224	33.42727	9.541029	1.047655	0.0771889	0.0636006	0.0354744	0.0120194	0.0217016	0.0371343	0.0353263	0.0344994	0.04830393	0.05987511	0.138128	0.00979861	0.0187514	0.0481031	0.011522	0.0359226	0.189729	0.0454513	0.0133906	0.0749098	0.172721	0.0468503	0.0335799	0.0932787	0.0678628	0.0009334422	9.541029	0.146363	0.490621	1.00747	2.35555	0.0425985	0.486533	0.0116109	0.110729	0.303057	0.0454711	0.06080855	0.01535051
2377	1	-57.71417	-85.08217	27.368	10.87606	1.173591	0.00961017	0.104636	0.0339216	0.0734235	0.0995324	0.00411613	0.0476816	0.0250468	0.05724252	0.1537984	0.135562	0.038212	0.0676592	0.121059	0.035474	0.004424	0.0684222	0.00345057	0.0953895	0.083085	0.105836	0.0281446	0.00502933	0.169764	0.0384894	0.1006929	10.87606	0.170235	0.523361	1.02371	2.28269	0.0563477	0.513271	0.0151245	0.0699005	0.336271	0.00908503	0.2544913	0.3956633
2378	1	-51.46581	-79.85736	28.39156	11.45838	1.719939	0.0328919	0.0287475	0.0269908	0.181979	0.0207384	0.0647767	0.0680108	0.00700242	0.08154397	0.09004235	0.0398563	0.0215983	0.0167091	0.133566	0.108581	0.0204607	0.0164215	0.00595491	0.083627	0.0249167	0.079933	0.130299	0.0192419	0.298545	0.000290238	0.02527423	11.45838	0.257388	0.621494	1.06109	2.06002	0.0440872	0.301324	0.0111934	0.204272	0.4057	0.0334231	0.1153166	0.2191726
2379	1	-52.69846	-86.52475	33.82628	51.34236	0.8079999	0.0164132	0.00698827	0.0368444	7.9735e-06	0.0230536	0.0197205	0.0108807	0.0434455	0.01425157	-0.002965485	0.188141	0.0464794	0.0289514	0.0222958	0.0490696	0.012577	0.278082	0.0805061	0.0392824	0.0826743	0.0279733	0.0248627	0.0221629	0.0893447	0.00759719	0.02700583	51.34236	0.0972599	0.410335	0.959147	2.53326	0.0839223	0.499323	0.0329057	0.0828578	0.232736	0.0682551	0.02404034	1.123355
2380	1	-50.42739	-83.05284	32.62546	3.98034	1.679666	0.0455608	0.0377853	0.0733772	0.00170828	0.109795	0.0369723	0.0187912	0.0460239	0.04116411	0.1253687	0.0302781	0.156514	0.0817302	0.00356649	0.0906044	0.0540749	0.127222	0.00191653	0.0258341	0.0338453	0.138469	0.0797373	0.0372321	0.130368	0.00860711	0.01278828	3.98034	0.251791	0.615965	1.05944	2.07281	0.0128936	0.400374	0.00655136	0.0514483	0.452784	0.075949	0.138157	0.09256342
2381	1	-51.52262	-82.08855	30.56593	30.12756	0.2353298	0.00569741	0.038965	0.000896229	0.0714546	0.0691951	0.0111598	0.00370211	0.0484942	0.02856466	-0.001867352	0.0164832	0.131947	0.011385	0.0615202	0.135284	0.132438	0.102623	0.000270409	0.0102472	0.0136694	0.0145138	0.0773632	0.00815298	0.177526	0.106577	0.04357683	30.12756	0.00149709	0.0563194	0.469511	3.47267	0.0260969	0.54722	0.00613623	0.083286	0.256461	0.0808	0.04170948	1.04477
2382	1	-58.41894	-84.98062	26.56168	11.10167	1.048117	0.0585367	0.00991721	0.00357701	0.0541564	0.128958	0.225038	0.0468891	0.011284	0.04143281	0.008287772	0.00247266	0.0453731	0.1673	0.00837812	0.141652	0.111523	0.0733528	0.00528989	0.032998	0.0423975	0.0728776	0.013821	0.00966164	0.203297	0.0696061	0.02962778	11.10167	0.146453	0.490752	1.00754	2.35526	0.0630341	0.537916	0.0258056	0.10045	0.185173	0.0876206	0.03791555	0.781415
2383	1	-51.02588	-83.24173	32.21585	2.875607	2.97139	0.0203202	0.0219026	0.107228	0.0580288	0.0431343	0.00736878	0.0141171	0.0289157	0.03063186	0.2947285	0.039002	0.03018	0.124548	0.0241415	0.0335025	0.0905953	0.0208697	0.00827451	0.0810033	0.166415	0.0356486	0.0705585	0.0214964	0.155209	0.0985551	0.04431802	2.875607	0.387036	0.729931	1.08237	1.80066	0.0179346	0.417985	0.000747338	0.123077	0.405618	0.0346384	0.3390466	0.1307137
2384	1	-47.79322	-81.60593	33.81271	19.72939	1.077539	0.01242	0.029	0.0132696	2.08345e-05	0.00911945	0.00479102	0.0299738	0.0592077	0.04148183	0.04543437	0.133781	0.0321607	0.0976979	0.0387869	0.142124	0.0221799	0.0435432	0.00415096	0.0239845	0.147221	0.112284	0.00766877	0.0446211	0.146714	0.00308275	0.03928203	19.72939	0.15216	0.498879	1.01175	2.33721	0.0175734	0.417695	0.00569316	0.187593	0.353764	0.0176822	0.0847164	0.4636886
2385	1	-65.40956	-83.41858	18.00903	20.05419	2.760584	0.0686513	0.00877814	0.368856	0.0420086	0.0790964	0.130112	0.187329	0.149799	0.1667157	0.007708366	0.0937083	0.0226019	0.0328575	0.0472535	0.140364	0.0878679	0.0153257	0.00416121	0.0151655	0.0114698	0.328755	0.0320142	0.00729589	0.0314821	0.129677	0.008196835	20.05419	0.369848	0.717347	1.08105	1.83176	0.0319265	0.371716	0.0317298	0.170609	0.289657	0.104362	0.0159052	0.5153556
2386	1	-51.5187	-79.63915	28.12045	13.31128	1.940574	0.00507355	0.0636606	0.0179831	0.0122919	0.0765162	0.0216934	0.134504	0.0769488	0.0292464	0.03244637	0.0979195	0.116115	0.0913227	0.0758341	0.0765673	0.00381135	0.0351501	0.00858627	0.0170787	0.14894	0.00353571	0.147006	0.0391991	0.104001	0.034933	0.003345893	13.31128	0.286076	0.648542	1.06843	1.99695	0.0292576	0.333365	0.0122173	0.166012	0.37717	0.0819785	0.03579227	0.09348088
2387	1	-35.72986	-78.46929	42.73943	114.6459	0.5658275	0.000233328	0.00250201	0.00240401	0.00214097	0.00360239	0.00184049	0.00954968	0.00135083	0.003050655	-0.005642749	0.0204783	0.0997244	0.0210358	0.0190091	0.0862465	0.0195799	0.0381665	0.000908001	0.0600388	0.0158472	0.147045	0.0459115	0.00173713	0.340563	0.0837081	0.03040644	114.6459	0.0461455	0.292735	0.862831	2.79829	0.030357	0.432354	0.00187845	0.067816	0.440144	0.0274507	0.02476369	1.227864
2388	1	-40.11555	-83.25036	43.13481	38.20336	0.115874	0.0055743	0.00259615	0.00403473	0.00249473	0.00883214	0.000996187	0.0122959	0.00332861	0.005992065	0.01936804	0.0697858	0.11834	0.0488651	0.0330992	0.231809	0.0020127	0.10531	0.00102992	0.107841	0.016158	0.00113585	0.0490775	0.0074613	0.182361	0.0257138	0.03650665	38.20336	3.50839e-06	0.00277854	0.138684	3.85853	0.0784831	0.423337	0.0029482	0.0876056	0.363643	0.0439831	0.05587469	0.6533664
2389	1	-73.32669	-87.19882	13.87213	26.29981	0.3043317	0.184833	0.680888	0.218682	0.071378	0.284037	0.112414	0.138018	0.201033	0.2210845	0.08300925	0.0993655	0.00618398	0.00274585	0.104299	0.073783	0.00687182	0.117515	0.0124921	0.0150077	0.00882785	0.117475	0.00602765	0.00471778	0.140148	0.28454	0.002628056	26.29981	0.00565327	0.107869	0.603006	3.28347	0.0532482	0.38921	0.00120196	0.142351	0.370612	0.0433766	0.0856373	0.03068822
2390	1	-47.3966	-82.9095	35.5129	21.02501	0.5215529	0.00559601	0.0278932	0.0157383	0.00909765	0.0101145	0.0423852	0.0451883	0.0306192	0.02241925	0.01812324	0.0434164	0.0228241	0.0331541	0.1109	0.0792084	0.0263196	0.0158327	0.000252045	0.0372541	0.0642613	0.173678	0.16853	0.0128553	0.12753	0.0839833	0.01125602	21.02501	0.0374487	0.265753	0.835339	2.86146	0.00542993	0.605144	0.00212538	0.0656319	0.279014	0.0426549	0.02937925	0.3831281
2391	1	-58.93429	-82.4253	23.491	5.837384	3.414809	0.00581112	0.055317	0.0838056	0.0951765	0.0370753	0.0116769	0.0573787	0.0908279	0.1131098	0.1383518	0.116713	0.0266481	0.122536	0.0176689	0.00374575	0.0114813	0.0551898	3.0844e-05	0.0507686	0.106635	0.00516637	0.247013	0.0212394	0.185722	0.0294425	0.1072124	5.837384	0.419008	0.752184	1.08392	1.74489	0.0500714	0.477156	0.0365474	0.125776	0.259269	0.0511802	0.2455643	0.4365962
2392	1	-56.39526	-83.59118	27.19591	12.62073	5.318972	0.0530468	0.0183516	0.0367229	0.0284139	0.01484	0.00668555	0.00752136	0.0909231	0.06473258	0.09105429	0.128611	0.0170635	0.0414854	0.057808	0.110281	0.0523404	0.0801616	0.000653246	0.109728	0.159591	0.0157005	0.11023	0.0261533	0.0831659	0.00702681	0.008038333	12.62073	0.514809	0.811222	1.08271	1.59126	0.0345441	0.454792	0.0284077	0.112903	0.333391	0.0359627	0.09909263	0.08111938
2393	1	-41.54009	-80.40129	38.8612	31.90422	1.977956	0.0101658	0.00777151	0.00325756	0.00751898	0.01135	0.00570662	0.0356236	0.00633559	0.007968232	0.02220651	0.0367271	0.0178196	0.152978	0.0659745	0.0268962	0.0288817	0.0519568	0.0203923	0.114918	0.0537636	0.0417405	0.0699769	0.0375099	0.265571	0.0148947	0.007613872	31.90422	0.290629	0.652649	1.06943	1.98729	0.0444812	0.440483	0.00205791	0.110212	0.314604	0.0881608	0.02982039	0.2553244
2394	1	-48.73549	-81.48567	32.75018	10.4126	0.5785269	0.0224657	0.0233196	0.0137568	0.00776352	0.0262559	0.00848415	0.00184001	0.0884338	0.04507077	-0.01046545	0.116143	0.207266	0.132844	0.0136127	0.0607647	0.0431708	0.035253	0.00176578	0.0100457	0.171947	0.01686	0.0321544	0.000720666	0.104657	0.0527944	0.1224604	10.4126	0.0487116	0.300123	0.869956	2.78121	0.0593096	0.334409	0.00884226	0.0855658	0.420554	0.09132	0.1119949	1.093446
2395	1	-42.5273	-81.4859	38.9586	19.8094	1.74343	0.0169799	0.00578843	0.0138715	0.00381256	0.0114866	0.0121143	0.00783903	0.0097667	0.008353122	0.06484003	0.0637344	0.0357115	0.0571426	0.0317985	0.0799443	0.0964452	0.0532881	0.0151438	0.091447	0.13978	0.0745497	0.0463442	0.0150132	0.184259	0.015399	0.04263192	19.8094	0.260599	0.624627	1.06201	2.05276	0.0462862	0.426049	0.00438746	0.0386985	0.432549	0.0520299	0.1074719	0.3966795
2396	1	-45.91982	-79.78206	33.86224	26.5866	0.9636736	0.00250692	0.00177976	0.0177516	0.0139397	0.012206	0.0189641	0.000500673	0.0145563	0.04363699	0.005780612	0.0864893	0.0603774	0.0814681	0.00779295	0.100924	0.0713771	0.0526878	0.00246309	0.115517	0.101756	0.0222321	0.0513852	0.000134909	0.196201	0.0491945	0.04547002	26.5866	0.12965	0.465554	0.99371	2.41109	0.0392935	0.438418	0.0279592	0.0756169	0.387173	0.0315398	0.05125063	0.887209
2397	1	-55.6123	-88.05784	32.44554	89.41932	0.5583388	0.0342528	0.00359359	0.00724081	0.0278957	0.00709541	0.0224688	0.0516819	0.0146532	0.02634657	0.007307455	0.0404336	0.0274409	0.0125717	0.0841261	0.0283781	0.0781989	0.0259426	0.00390284	0.0381581	0.13754	0.0801029	0.185027	0.0566985	0.168674	0.032804	0.006038414	89.41932	0.0446457	0.288305	0.858479	2.80857	0.126477	0.384059	0.00736635	0.164881	0.252512	0.0647052	0.01334587	0.4524557
2398	1	-35.33865	-79.57057	44.23191	35.69892	1.012016	4.75184e-05	0.00253986	0.0128127	0.00356271	0.0161185	0.000781946	0.00600229	0.00373579	0.004406092	0.006981781	0.0493908	0.117051	0.259917	0.00313024	0.0175106	0.000291753	0.0591629	0.00333231	0.0373982	0.0399159	0.162657	0.0583525	0.00319989	0.166441	0.0222496	0.0004865733	35.69892	0.139345	0.480334	1.00196	2.37836	0.0165214	0.357497	0.0359673	0.0518347	0.489809	0.0483708	0.007468354	0.06515134
2399	1	-49.39016	-80.00103	30.61088	6.542582	1.263722	0.0366778	4.85321e-05	0.161349	0.0289283	0.0900774	0.0262373	0.00182594	0.0151529	0.08756929	0.1182362	0.0480788	0.267195	0.072567	0.0170611	0.173908	0.00638025	0.0178686	7.24485e-05	0.0461954	0.140337	0.137973	0.00186684	0.0116675	0.0587206	0.000108262	0.02605271	6.542582	0.186411	0.543839	1.0329	2.23685	0.0234589	0.390774	0.0182864	0.0885587	0.451262	0.02766	0.1442889	0.1805594
2400	1	-44.00565	-82.69551	38.68986	114.3878	1.123979	0.000170741	0.00111395	0.00421424	0.0165773	0.00137962	0.00490196	8.49888e-05	0.00862187	0.006407643	-0.005986773	0.0104227	0.16557	0.0485921	0.020829	0.101248	0.0680918	0.0148605	0.000911843	0.0954814	0.00266653	0.0576742	0.074898	0.0112455	0.289511	0.0379965	0.02747821	114.3878	0.161006	0.511088	1.01785	2.31006	0.0226697	0.431187	0.0390741	0.112678	0.343335	0.051056	0.02149143	1.278566
2401	1	-61.32706	-84.52885	23.20178	5.265924	3.02739	0.0193437	0.0909038	0.0252802	0.0509493	0.0193124	0.0980528	0.0305751	0.281645	0.06812135	0.1906735	0.0482944	0.0599729	0.0469454	0.0893307	0.173454	0.0554758	0.00735072	0.00547535	0.0232289	0.0392835	0.162675	0.0846888	0.000474829	0.196266	0.00708332	0.06396123	5.265924	0.39137	0.733033	1.08265	1.79295	0.0114231	0.352039	0.0100356	0.211233	0.34139	0.0738798	0.2546347	0.2511882
2402	1	-40.04541	-80.75486	40.70944	142.44	1.672338	0.00340629	0.00105669	0.00510545	0.00192552	0.00980715	0.00183476	0.00403061	0.00827736	0.005514576	0.01826259	0.0465073	0.0145355	0.0283938	0.216662	0.104153	0.180154	0.0162991	0.00511196	0.0626142	0.00730602	0.0726497	0.043601	0.0082729	0.149263	0.0444757	0.003246656	142.44	0.25076	0.614937	1.05912	2.07518	0.0152686	0.458408	0.0016662	0.0586068	0.430869	0.0351811	0.02150924	0.1509424
2403	1	-61.56578	-87.04967	25.48389	3.868031	1.421743	0.203477	0.0383962	0.0815165	0.149603	0.04261	0.00224797	0.0193513	0.271437	0.09663909	0.2313064	0.0173691	0.00373729	0.186453	0.16476	0.0365687	0.0773681	0.108797	0.0027697	0.12589	0.0196091	0.126576	0.0459285	0.0159943	0.045214	0.0229652	0.01557845	3.868031	0.212976	0.57499	1.04548	2.16656	0.0147451	0.373144	0.0613348	0.162069	0.346902	0.0418056	0.2468849	0.06310006
2404	1	-42.85655	-82.07682	39.22028	9.2496	1.067856	0.032686	0.0281372	0.0067913	0.0121162	1.48637e-05	0.00258889	0.0490098	0.0086364	0.01680854	0.08793713	0.0237977	0.00889852	0.0173293	0.0164009	0.00804347	0.00540473	0.249341	0.0193689	0.0302942	0.0310498	0.00532979	0.165137	0.0912728	0.31991	0.00842162	0.03680016	9.2496	0.150291	0.496239	1.01039	2.34308	0.0403932	0.430892	0.0149842	0.0906018	0.352075	0.0710542	0.1247373	0.2950213
2405	1	-46.2798	-84.93803	38.65823	3.94974	0.8481292	0.0196313	0.0271906	0.028342	0.0126641	0.014783	0.0260262	0.037253	0.0207059	0.03317129	0.1993206	0.0970395	0.0905028	0.0217228	0.0320744	0.000200109	0.0402293	0.112965	0.0795557	0.0615109	0.184	0.110058	0.02169	0.0105	0.135109	0.00284219	0.01221951	3.94974	0.105751	0.425813	0.969448	2.49899	0.0720194	0.429519	0.00266238	0.164194	0.280704	0.0509008	0.2115401	0.05776451
2406	1	-38.23766	-79.36895	41.13129	81.94825	2.931682	0.00776799	0.00074544	0.00365986	0.00410006	0.00492813	0.000729474	5.54935e-05	0.00259475	0.004903681	0.004643029	0.0920944	0.0124609	0.0909719	0.0543593	0.10312	0.0511978	0.0127551	0.00135515	0.0710252	0.0415003	0.0129121	0.145347	0.0201291	0.1298	0.160971	0.03025556	81.94825	0.383907	0.727674	1.08216	1.80626	0.0181244	0.446972	0.00615882	0.173782	0.332416	0.0225469	0.03489859	0.8669566
2407	1	-35.96011	-78.79183	42.83173	79.46008	0.5839834	0.00301891	0.00172651	0.003072	0.00916591	0.0118352	0.00290191	0.00260442	0.0118822	0.01023252	0.009112785	0.157375	0.0357602	0.0820932	0.00554749	0.0955359	0.0784739	0.0814524	0.00223104	0.00354308	0.145616	0.0280487	0.0598114	0.0149702	0.205509	0.00403357	0.003849197	79.46008	0.0498223	0.303251	0.872922	2.774	0.0150746	0.43731	0.0078936	0.104907	0.339209	0.0956065	0.01296198	0.2969605
2408	1	-51.73301	-81.76414	30.03113	14.72187	0.664388	0.0422191	0.0185985	0.131066	0.00135474	0.04207	0.0124851	0.0100804	0.0102176	0.0240404	0.1721082	0.137969	0.0408265	0.0496921	0.0220866	0.0378992	0.0323695	0.0475873	0.0430293	0.16983	0.0781592	0.0569945	0.0192868	0.00658949	0.144148	0.113532	0.05727349	14.72187	0.0666039	0.346231	0.910921	2.67624	0.0266238	0.510505	0.0222337	0.141305	0.248657	0.050676	0.2293817	0.2496864
2409	1	-52.52885	-80.91031	28.38146	8.710338	2.012596	0.0111803	0.164476	0.0856478	0.0137213	0.0420273	0.0188116	0.0489217	0.0336444	0.05736742	0.08556245	0.0490016	0.00974909	0.0412188	0.0324663	0.00637271	0.0739072	0.167812	0.00992675	0.111249	0.00269522	0.051583	0.0390918	0.0269311	0.346313	0.031683	0.08978471	8.710338	0.294774	0.656346	1.0703	1.97858	0.0400456	0.409246	0.004663	0.10537	0.362422	0.078254	0.1753472	0.5120397
2410	1	-56.54983	-84.38699	27.83716	5.785324	1.496719	0.0143074	0.00292074	0.202739	0.136812	0.00826471	0.130663	0.0747361	0.0741421	0.0733599	0.1515108	0.0550276	0.10314	0.133442	0.00873057	0.0884712	0.0721192	0.048592	0.00610133	0.00399468	0.0207853	0.031244	0.0618634	0.0531708	0.167022	0.146296	0.0006584221	5.785324	0.224815	0.588009	1.05023	2.13695	0.00485129	0.355094	0.00018548	0.164688	0.386164	0.0890171	0.1521692	0.004326908
2411	1	-55.07079	-85.56098	30.49019	9.596594	0.7432405	0.0293095	0.0161725	0.112989	0.0214758	0.0641896	0.110265	0.0590099	0.00977758	0.06351054	0.07042878	0.239771	0.110463	0.131168	0.0633132	0.0167599	0.00373553	0.0214286	0.0156882	0.0272781	0.0411553	0.188712	0.0426889	0.0117759	0.0446458	0.0414175	0.01978949	9.596594	0.0834381	0.383238	0.939896	2.59343	0.070335	0.328733	0.0220138	0.0935709	0.44315	0.0421966	0.09021826	0.2193512
2412	1	-52.88058	-81.87171	28.99114	4.324526	0.4575489	0.0146959	0.0663762	0.0297241	0.0925738	0.054237	0.19961	0.102504	0.0325709	0.1124587	0.07274623	0.11574	0.052837	0.0482999	0.0469791	0.149375	0.120723	0.0457389	0.00507917	0.0178777	0.036066	0.0525567	0.147778	0.00379196	0.154014	0.0031431	0.02440789	4.324526	0.0258161	0.223302	0.786741	2.96414	0.0345904	0.473868	0.0166723	0.0958721	0.328058	0.0509392	0.09715412	0.2512286
2413	1	-45.10774	-79.92651	34.81878	9.516197	1.76081	0.0538374	0.0303467	0.00383627	0.033631	0.00683752	0.00595192	0.00133357	0.0310705	0.04920482	0.1063717	0.166024	0.0158881	0.0432329	0.0854232	0.035748	0.0386028	0.126166	0.0110327	0.0130867	0.0969218	0.0021094	0.104449	0.0408838	0.154047	0.0663855	0.01184303	9.516197	0.262949	0.626903	1.06267	2.04748	0.00837239	0.449169	0.00711124	0.105698	0.396593	0.0330558	0.1182147	0.1001824
