Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2517	1	-225.9868	-247.5761	21.58927	171.4804	3.656733	0.02039	0.075154	0.0205575	0.0379103	0.0531345	0.0417295	0.000898308	0.0281781	0.021541	0.00582944	0.00996604	0.0082968	0.0115397	0.035192	0.00573001	0.0559372	0.0326606	0.002931384	0.0291154	0.0333077	0.134231	0.0247755	0.0474599	0.0178616	0.00139042	0.000316288	0.29543	0.0168712	0.0362598	0.12418	0.132572	0.0996588	0.00657069	0.0188991	171.4804	0.43445	0.762434	1.08428	1.71884	0.249345	0.133353	0.165553	0.0871776	0.260259	0.104313	0.02183048	0.8657206
2518	1	-235.7261	-244.8842	9.158031	12.84622	2.208257	0.150073	0.0750434	0.211822	0.0453043	0.142268	0.0705315	0.224366	0.106271	0.284144	0.18965	0.0670111	0.053912	0.141176	0.343052	0.0151797	0.0220232	0.2043093	0.09269545	0.0323916	0.103538	0.00568969	0.0406266	0.00115812	0.00267901	0.00170387	0.0320333	0.0707531	0.0969209	0.23241	0.0313673	0.296587	0.0520633	7.75843e-05	0.02955809	12.84622	0.316928	0.675477	1.07442	1.93317	0.282178	0.269843	0.0769983	0.077927	0.114684	0.178369	0.1222535	0.241777
2519	1	-248.0003	-247.6965	-0.3038209	23.3011	1.670327	0.0127285	0.557561	0.0200937	0.233562	0.045441	0.0239643	0.682868	0.0179977	0.0650061	0.317999	0.0311081	0.143674	0.231651	0.581544	0.0580852	0.235354	0.1731004	0.003149377	0.0708972	0.0269993	0.0429237	0.0447301	0.0503624	0.0022391	0.0294927	0.00505908	0.143681	0.22237	0.145692	0.126165	0.0584747	0.0196256	0.0112887	0.1193159	23.3011	0.250476	0.614653	1.05903	2.07584	0.184278	0.250832	0.0982146	0.116909	0.225661	0.124105	0.1224653	0.9742835
2520	1	-246.1293	-254.3966	8.267233	20.87885	1.746413	0.0727477	0.0770893	0.30694	0.299054	0.0124799	0.0390841	0.247485	0.0517429	0.107942	0.360986	0.148733	0.103118	0.0657372	0.162557	0.0166585	0.175185	0.1670952	0.06114232	0.0821606	0.0920644	0.0311946	0.0179126	0.0019346	0.0637549	0.0109085	0.033705	0.127858	0.0875179	0.211815	0.0379286	0.105742	0.0805913	0.0149123	0.01038423	20.87885	0.261004	0.62502	1.06212	2.05185	0.256264	0.241487	0.110406	0.11453	0.190292	0.0870206	0.07152654	0.14518
2521	1	-221.0663	-238.7621	17.69574	17.86611	3.715942	0.0159103	0.14318	0.0242237	0.109437	0.129817	0.0510989	0.097223	0.00922865	0.0127787	0.0058158	0.0970234	0.064802	0.023858	0.0281982	0.153611	0.00924708	0.05506914	0.00846433	0.0383928	0.120177	0.107603	0.00349673	0.029292	0.0148772	0.00770205	0.00592989	0.0424075	0.0383815	0.159995	0.000265921	0.314019	0.0190674	0.0983934	0.0345293	17.86611	0.438043	0.764775	1.08433	1.71286	0.25453	0.23544	0.0882969	0.0909736	0.190067	0.140693	0.04299363	0.8031259
2522	1	-232.9481	-244.8103	11.86215	37.73459	5.913755	0.286478	0.0577637	0.0049543	0.019923	0.0865458	0.0685287	0.0645964	0.0207652	0.00255038	0.250262	0.108374	0.00359163	0.110863	0.0281107	0.00770623	0.0149636	0.07161598	0.02100938	0.0245601	0.097468	0.189747	0.0627203	0.0668068	0.017161	0.0461681	0.0213737	0.102549	0.0291464	0.100405	0.0192893	0.1801	0.0421161	0.000389869	0.0181683	37.73459	0.536108	0.823014	1.08145	1.55943	0.249584	0.21224	0.0845803	0.0744666	0.209049	0.17008	0.03917769	0.4637411
2523	1	-249.0947	-248.9342	-0.160492	46.91278	3.262899	0.103216	0.254669	0.105077	0.202636	0.050959	0.113019	0.0615846	0.012747	0.0225509	0.447763	0.219686	0.026796	0.0515806	0.148243	0.29876	0.0625362	0.1948503	0.04580333	0.0110693	0.182608	0.044277	0.0677884	0.0415307	0.00101498	0.00523237	0.0151051	0.151746	0.304938	0.0420826	0.0574465	0.0286552	0.044255	0.00225087	0.0329004	46.91278	0.40863	0.745118	1.08354	1.76271	0.309606	0.22256	0.135052	0.0549291	0.138524	0.13933	0.07870374	0.4180285
2524	1	-233.4182	-244.1829	10.76466	74.24022	2.289398	0.127938	0.103269	0.0238478	0.0403876	0.0932793	0.00662803	0.106432	0.00481248	0.0368373	0.243373	0.00188133	0.0323705	0.130518	0.118937	0.0125028	0.00423222	0.1096278	0.02466357	0.0458418	0.107965	0.0856042	0.0469081	7.8496e-05	0.00211457	0.00495439	0.0170829	0.233313	0.0068518	0.245585	0.0576473	0.128503	0.0131489	0.00440179	0.004275311	74.24022	0.325535	0.682637	1.07579	1.91604	0.202811	0.28517	0.0933975	0.0903847	0.202959	0.125278	0.02893888	0.1477359
2525	1	-238.2103	-244.3096	6.099254	14.02426	0.779281	0.283392	0.347129	0.286228	0.136395	0.163845	0.693898	0.136341	0.0474961	0.0332415	0.0502199	0.0145841	0.0372389	0.0311883	0.090417	0.430357	0.254328	0.1497827	0.09345524	0.0337033	0.263042	0.044547	0.0954597	0.00533311	0.000717184	0.0446316	0.000316604	0.116298	0.0724953	0.0752706	0.0222342	0.173047	0.0456277	0.00727721	0.05447225	14.02426	0.0911429	0.398657	0.951044	2.55916	0.230422	0.26691	0.105949	0.115111	0.125959	0.155649	0.1479275	0.3682362
2526	1	-263.6366	-250.9885	-12.64809	9.959959	1.068832	0.302042	0.767719	0.644641	0.80162	0.375908	0.532562	0.90303	0.517958	0.45895	0.0720015	0.320467	0.171881	0.156943	0.358888	0.56903	0.424053	0.2237862	0.2143594	0.102178	0.0104661	0.00998784	0.0209915	0.0167875	0.0544934	0.0362108	0.0040619	0.0762949	0.264944	0.00757641	0.012867	0.341012	0.0305884	0.0115398	0.0404076	9.959959	0.15048	0.496506	1.01053	2.34248	0.197694	0.171333	0.111867	0.119797	0.226228	0.173082	0.254767	0.1586061
2527	1	-254.4045	-248.7821	-5.622395	8.170912	3.04454	0.241631	1.26225	0.00431116	0.59236	0.846893	0.144372	0.298816	0.0387054	0.0849076	0.53625	0.811291	0.233427	0.14725	0.304282	0.139509	0.600594	0.3781159	0.1122595	0.0474066	0.230643	0.100928	0.00631441	0.025558	0.0402035	0.0725845	0.0114365	0.110911	0.0343289	0.0482828	0.0656521	0.103154	0.0952681	0.00732761	0.00340298	8.170912	0.392679	0.733965	1.08273	1.79063	0.184464	0.245732	0.0722679	0.0996773	0.213463	0.184396	0.1156625	0.02942165
2528	1	-246.0259	-248.4036	2.377641	34.09998	0.9846402	0.205438	0.037331	0.0273932	0.0850002	0.472926	0.0393137	0.170513	0.0177079	0.00576292	0.362071	0.0408351	0.269888	0.0378349	0.0684046	0.140239	0.145659	0.1318668	0.0277269	0.0384128	0.0804972	0.0639557	0.0103482	0.00765222	0.0815505	0.0772188	0.00517811	0.193925	0.00219116	0.131048	0.0514649	0.232825	0.00919189	0.0145401	0.06609426	34.09998	0.133879	0.472086	0.997408	2.39663	0.239086	0.185883	0.0804655	0.167068	0.201128	0.12637	0.09382117	0.7044707
2529	1	-229.4781	-254.0769	24.59883	66.98257	1.800344	0.0114776	0.0822343	0.0420307	0.0366997	0.00761353	0.0223111	0.0164922	0.000574641	0.0304097	0.0352321	0.00678422	0.0279871	0.00167579	0.020021	0.0220328	0.0686239	0.02843156	0.005601292	0.0154406	0.264749	0.058031	0.100372	0.0100358	0.0179415	0.0293788	0.0210503	0.0827678	0.0555036	0.108107	0.0772811	0.0320271	0.0963378	0.0309765	0.04067539	66.98257	0.268218	0.631952	1.06408	2.03575	0.243578	0.166909	0.110044	0.126793	0.211612	0.141064	0.04627668	0.8789608
2530	1	-241.6659	-248.7395	7.073608	29.07277	1.246197	0.0127929	0.265992	0.0125625	0.0251863	0.354454	0.454801	0.273795	0.00661641	0.00463024	0.0183937	0.00603448	0.0319434	0.27541	0.0621198	0.284318	0.0201821	0.1146143	0.0703231	0.0228265	0.0182424	0.350271	0.017378	0.0484074	0.00309218	0.00666441	0.00126148	0.0290429	0.134761	0.135547	0.0924733	0.11476	0.0211415	0.00413104	0.001392011	29.07277	0.183325	0.540027	1.03125	2.2454	0.21372	0.280839	0.0677248	0.0835356	0.213011	0.14117	0.07171511	0.01941029
2531	1	-252.5534	-245.3158	-7.237562	15.60898	4.121461	0.536078	1.01807	0.0633892	0.255401	0.20834	0.404182	0.560715	0.0645626	0.0312077	0.101256	0.613647	0.0433797	0.067742	0.126153	0.297546	0.722786	0.2274793	0.05469492	0.0287283	0.230097	0.169039	0.0317571	0.0168411	0.00357828	0.00730172	0.0349254	0.157603	0.03482	0.0845411	0.032148	0.158836	0.00379886	0.00598505	0.02467287	15.60898	0.460913	0.779307	1.08436	1.67542	0.296009	0.238859	0.0595653	0.102373	0.111867	0.191327	0.07936779	0.3108675
2532	1	-230.1687	-253.417	23.24832	137.8922	2.576099	0.00355166	0.0647839	0.0118015	0.018555	0.0446192	0.019254	0.111464	0.0708311	0.00350363	0.00544429	0.0051599	0.00433888	0.00294267	0.014322	0.00308365	0.0118225	0.02126557	0.004625073	0.0533214	0.00581724	0.0473526	0.00929233	0.00515647	0.0956144	0.00679416	0.00319159	0.0594202	0.111514	0.114723	0.175126	0.247849	0.0343724	0.0304553	0.0005517368	137.8922	0.353555	0.704982	1.07944	1.86202	0.357072	0.172357	0.0951786	0.0661339	0.180546	0.128712	0.00517681	0.1065785
2533	1	-229.7506	-249.5378	19.78727	35.44048	2.899701	0.0102197	0.0788745	0.0371015	0.0379272	0.0366943	0.0401115	0.144617	0.0284739	0.0416243	0.0452525	0.0588857	0.127707	0.00154978	0.0639379	0.0429079	0.054609	0.04982313	0.03489927	0.0110173	0.014669	0.221974	0.113122	0.081687	0.00631092	0.0740387	0.00439934	0.101808	0.0555513	0.18667	0.0245479	0.0360171	0.0634981	0.00468895	0.01310745	35.44048	0.381351	0.725819	1.08197	1.81086	0.251323	0.18326	0.133498	0.0855109	0.203621	0.142788	0.04800672	0.2730336
2534	1	-235.648	-242.5464	6.898404	15.06241	1.981972	0.0301738	0.133324	0.0802838	0.194196	0.113545	0.00382116	0.222963	0.0041244	0.00304037	0.0245677	0.0446192	0.0858864	0.00134659	0.735975	0.0481105	0.180388	0.146506	0.1430196	0.0112981	0.0188656	0.135716	0.0668648	0.0161265	0.0159541	0.0456845	0.00277139	0.0723776	0.154511	0.171278	0.00719843	0.140529	0.123068	0.0177578	0.03768058	15.06241	0.291113	0.653083	1.06953	1.98627	0.287914	0.240159	0.0922533	0.0734667	0.17799	0.128217	0.1807002	0.2085254
2535	1	-230.5656	-241.4972	10.93162	15.45414	2.77338	0.0201438	0.297644	0.305202	0.0487284	0.570298	0.0152216	0.0811923	0.00477986	0.000874639	0.0472548	0.0149895	0.155517	0.177297	0.0365476	0.0206888	0.0519809	0.1223746	0.03967231	0.023553	0.117671	0.0296697	0.0250396	0.009057	0.00278445	0.00774113	0.00287323	0.118092	0.1172	0.143167	0.0265612	0.29182	0.035984	0.0487885	0.001375898	15.45414	0.370933	0.718155	1.08114	1.82977	0.167658	0.252831	0.0848743	0.116542	0.264236	0.113859	0.04104821	0.03351907
2536	1	-230.4388	-249.405	18.96621	128.8156	1.272252	0.0184449	0.0102253	0.0381348	0.00712585	0.019402	0.0280396	0.0725575	0.0200816	0.00105439	0.116691	0.0318306	0.0748584	0.00170825	0.124948	0.0320779	0.0893068	0.03360852	0.01624726	0.074593	0.0766302	0.139328	0.0497038	0.00426597	0.0349519	0.122512	0.0125077	0.110039	0.00166388	0.00242581	0.0319208	0.186182	0.123261	0.0300151	0.005759712	128.8156	0.187903	0.545666	1.03369	2.23274	0.268605	0.183982	0.152264	0.0584923	0.22951	0.107146	0.02200697	0.2617222
2537	1	-221.7196	-239.1815	17.46185	78.59265	3.27036	0.070361	0.151305	0.0281165	0.0599567	0.0276536	0.0099686	0.02609	0.000698958	0.0331456	0.0801729	0.0846356	0.0361845	0.000811726	0.0192752	0.0309627	0.0221652	0.0476926	0.007430539	0.0950216	0.0515111	0.0412494	0.0143874	0.000492564	0.027758	0.015911	0.00530596	0.0946724	0.0779453	0.201393	0.00448043	0.146048	0.221806	0.00201786	0.0124115	78.59265	0.409153	0.745478	1.08356	1.76181	0.279687	0.145068	0.113127	0.0788567	0.240157	0.143104	0.01984204	0.6255153
2538	1	-235.7142	-248.5596	12.84533	24.75033	1.152972	0.155908	0.144021	0.0623354	0.17275	0.268078	0.0706238	0.0381653	0.140478	0.00408851	0.0287791	0.0470556	0.132403	0.0669336	0.0986227	0.0296864	0.16118	0.1170482	0.05359003	0.0423977	0.030621	0.0574219	0.0311297	0.0380741	0.00681895	0.0452107	0.00166988	0.133851	0.0546703	0.287464	0.0646123	0.10115	0.06626	0.0386484	0.00323359	24.75033	0.166427	0.518353	1.02135	2.29387	0.227426	0.222474	0.0993987	0.146734	0.2028	0.101167	0.05682362	0.05690573
2539	1	-217.4026	-246.4834	29.08076	183.8744	3.957301	0.00754008	0.00525253	0.0042734	0.0291762	0.0200042	0.00964248	0.0299943	0.00132098	0.00152327	0.0403505	0.00853956	0.00823288	0.00438608	0.00362909	0.0170113	0.0365948	0.01030104	0.01336624	0.0495494	0.151723	0.153862	0.0641915	0.00198817	0.0135073	0.0577704	0.00797524	0.0393222	0.227574	0.0479619	0.0167918	0.0737638	0.0558834	0.0381366	0.002244453	183.8744	0.452001	0.773719	1.08441	1.68987	0.196131	0.223577	0.0790108	0.062412	0.162377	0.276492	0.0156107	0.1437766
2540	1	-251.2141	-251.9158	0.7017343	55.51753	1.168425	0.157828	0.355327	0.0266324	0.0360121	0.517337	0.310573	0.0461026	0.203439	0.0692559	0.00558586	0.114594	0.0495437	0.215864	0.247084	0.0865063	0.164256	0.1682551	-0.007378794	0.035776	0.0159075	0.108662	0.00035703	0.131467	0.00943949	0.0900702	0.0255017	0.00141976	0.0778732	0.00867222	0.13294	0.192212	0.0407643	0.128939	0.060806	55.51753	0.169284	0.522118	1.02313	2.28547	0.249788	0.300679	0.0923856	0.0676636	0.15897	0.130514	0.05342721	1.138109
2541	1	-251.7716	-249.7413	-2.030284	11.59199	2.822282	0.0904929	0.108168	0.110735	0.371731	0.485614	0.0231577	0.900071	0.177795	0.00960674	0.00896391	0.0194433	0.0903628	0.430891	0.680942	0.0677168	0.174924	0.3572673	0.1958287	0.050506	0.032058	0.00130112	0.0159424	0.0325221	0.0114662	0.080575	0.0196453	0.139956	0.0616398	0.135592	0.0481352	0.260392	0.108761	0.00150726	0.03117334	11.59199	0.375028	0.721188	1.08149	1.8223	0.255919	0.27743	0.124382	0.0542335	0.140399	0.147637	0.2270021	0.1373262
2542	1	-250.0639	-245.2676	-4.796288	16.57688	0.9067426	0.326844	0.131049	0.11664	0.149434	0.0197837	0.154577	0.355625	1.30006	0.142208	0.00373181	0.16788	0.0631221	0.144389	0.593577	0.373316	0.263205	0.3740359	0.02721386	0.0404539	0.0237565	0.0372116	0.0154353	0.0278408	0.0290017	0.00530997	0.00786072	0.139294	0.079941	0.273191	0.00543668	0.288622	0.0109599	0.015685	0.1060623	16.57688	0.117991	0.446808	0.982648	2.45255	0.242726	0.230219	0.102557	0.0669149	0.198182	0.159401	0.1332762	0.7958085
2543	1	-233.8977	-247.362	13.46426	20.03735	1.227623	0.100214	0.235266	0.0246511	0.303584	0.163372	0.110768	0.0568419	0.00992505	0.0217835	0.0672689	0.211572	0.0258857	0.000314594	0.19915	0.00170992	0.0743127	0.07108917	0.05844222	0.103219	0.0234972	0.0125597	0.0135254	0.0385004	0.015997	0.017807	0.00296488	0.142262	0.0092252	0.218597	0.183414	0.137816	0.0020347	0.0785808	0.002437534	20.03735	0.180023	0.535901	1.02943	2.25465	0.216784	0.171029	0.123563	0.127103	0.271876	0.0896448	0.06087975	0.0400385
2544	1	-231.3153	-241.9783	10.66295	22.17049	1.010804	0.111228	0.144856	0.00336732	0.222203	0.170302	0.0980034	0.145877	0.104431	0.00243629	0.0657177	0.155479	0.313372	0.122115	0.0313602	0.0595188	0.23035	0.09700391	0.03404811	0.0511243	0.0535261	0.0916727	0.0334408	0.00998768	0.0677441	0.00741674	0.00383719	0.0504089	0.122276	0.263928	0.0205269	0.194113	0.024741	0.00525626	0.002247113	22.17049	0.139104	0.479975	1.00177	2.37915	0.19031	0.181822	0.0979714	0.101101	0.212241	0.216555	0.03629523	0.06191209
2545	1	-235.6776	-248.4836	12.80598	13.13266	1.985116	0.173652	0.34618	0.00960481	0.175941	0.0668831	0.151823	0.0565021	0.0390635	0.0670182	0.124501	0.122644	0.0222412	0.00104024	0.0886123	0.0123354	0.177761	0.1185141	0.01953442	0.0293113	0.0644447	0.012571	0.0229479	0.0259071	0.0543632	0.0126603	0.00753487	0.13124	0.230811	0.0841511	0.000270659	0.244723	0.0402797	0.038785	0.03627619	13.13266	0.291491	0.653422	1.06961	1.98547	0.323899	0.153678	0.079706	0.116795	0.239637	0.0862845	0.05581062	0.6499873
2546	1	-242.7411	-241.7218	-1.019288	9.446456	1.675088	0.0899892	0.382508	0.155806	0.349861	0.440613	0.277596	0.390346	0.0953714	0.236157	0.00775753	0.0191039	0.145239	0.176951	0.687164	0.369298	0.455348	0.1945567	0.0277337	0.0381979	0.0514415	0.0267627	0.00543364	0.00294351	0.00471771	0.000403218	0.00198791	0.200591	0.097653	0.296853	0.048128	0.117799	0.0320507	0.0750369	0.07376491	9.446456	0.251147	0.615323	1.05924	2.07429	0.190577	0.271286	0.145204	0.101346	0.161989	0.129598	0.1014986	0.7267578
2547	1	-225.959	-247.7147	21.75565	56.99391	2.996311	0.0185378	0.0188181	0.0246681	0.0728656	0.0361822	0.0511322	0.0112905	0.0143947	0.0335623	0.0425383	0.0140771	0.118982	0.0240818	0.0212644	0.038012	0.0311643	0.04008735	0.03002286	0.0374951	0.151005	0.102755	0.0359118	0.0233438	0.0327864	0.0321477	0.00364349	0.185465	0.00463632	0.140071	0.0118175	0.025991	0.2019	0.0110315	0.0158613	56.99391	0.388976	0.731323	1.0825	1.7972	0.23208	0.204268	0.0885179	0.107482	0.143472	0.224179	0.04588417	0.3456814
2548	1	-238.1963	-243.1063	4.909992	37.11201	1.739207	0.00285185	0.0440866	0.0302891	0.0804047	0.0965581	0.0166466	0.190391	0.000156723	0.00355661	0.179753	0.0813584	0.188773	0.17076	0.0894561	0.116993	0.0172274	0.09277921	0.0428882	0.0461694	0.20302	0.0736875	0.0756247	0.00762103	0.0222617	0.0387008	0.00794693	0.107464	0.0608407	0.0191285	0.0422718	0.183743	0.0626837	0.0488364	0.1374348	37.11201	0.260024	0.624069	1.06185	2.05406	0.310206	0.158188	0.093887	0.140846	0.173115	0.123758	0.180323	0.762159
2549	1	-229.1148	-247.9296	18.81481	71.64739	1.140881	0.0845164	0.0863989	0.0979552	0.0470912	0.00927469	0.00206346	0.0591907	0.0202553	0.00258831	0.103127	0.0161206	0.0771776	0.0093011	0.0229534	0.0418558	0.0857312	0.05154252	0.01694704	0.0556772	0.066463	0.0514376	0.0177708	0.00936507	0.01194	0.00249371	0.0121695	0.166103	0.0208463	0.212218	0.079141	0.117095	0.150263	0.0270175	0.004584207	71.64739	0.164176	0.515355	1.01992	2.30055	0.301616	0.179827	0.138969	0.0886273	0.182387	0.108575	0.02153125	0.2129095
2550	1	-267.7634	-245.5749	-22.1885	10.10038	1.60412	0.707758	1.33679	0.0350539	0.840996	1.56026	1.48252	0.287589	1.74767	0.699371	1.47141	0.0696983	1.07526	0.127747	2.14353	0.00247494	1.21414	0.6803328	0.1149593	0.0224956	0.119125	0.150455	0.0125166	0.0429464	0.000743634	0.0886208	0.00583943	0.133775	0.124307	0.0280447	0.00550813	0.144513	0.05584	0.0652691	0.06774046	10.10038	0.240968	0.605017	1.05599	2.09802	0.264781	0.250064	0.0791648	0.0942492	0.175394	0.136348	0.1826998	0.3707747
2551	1	-251.7526	-249.7067	-2.045942	69.91559	0.9229967	0.436656	0.395109	0.0597502	0.125708	0.225212	0.0329844	0.236306	0.306125	0.0326401	0.00821579	0.278707	0.0421739	0.11983	0.115973	0.148742	0.190761	0.1903063	0.02703037	0.0283878	0.0126083	0.0108091	0.0256397	0.0544103	0.0189603	0.0193174	0.00444659	0.324222	0.0131879	0.332363	0.0163021	0.0985857	0.0302257	0.0105348	0.002302609	69.91559	0.121345	0.452317	0.985969	2.44037	0.237501	0.205796	0.138868	0.0846221	0.27229	0.0609228	0.02933298	0.07849896
2552	1	-244.1792	-247.0369	2.857699	31.24639	2.029026	0.00897949	0.151424	0.119393	0.169414	0.16371	0.0234273	0.233942	0.00248359	0.0136994	0.544312	0.0454457	0.164994	0.0456834	0.0694739	0.475685	0.0486935	0.1672585	0.0390285	0.125122	0.0472193	0.0417124	0.0255468	0.0258455	0.067105	0.0167165	0.00635836	0.0892435	0.0855252	0.0513172	0.0868682	0.195134	0.105542	0.030744	0.05812374	31.24639	0.296715	0.658065	1.0707	1.97452	0.241448	0.191326	0.119011	0.08178	0.141881	0.224554	0.09715224	0.5982749
2553	1	-242.7903	-248.2908	5.50051	28.74386	1.062541	0.130743	0.24339	0.153058	0.214389	0.214728	0.0970825	0.220652	0.0683144	0.00712538	0.150229	0.332565	0.0293487	0.10948	0.0547827	0.199685	0.085102	0.1617347	0.02384021	0.0108083	0.0107183	0.107181	0.0326024	0.0140278	0.00129002	0.000291278	0.00800732	0.275451	0.112444	0.171032	0.113366	0.101093	0.0361989	0.00548901	0.005150513	28.74386	0.149261	0.494775	1.00964	2.34633	0.300383	0.186063	0.089862	0.172407	0.149758	0.101528	0.02899072	0.1776608
2554	1	-261.9568	-253.9729	-7.983906	23.80102	3.059415	0.587063	0.390654	0.246697	0.0198085	0.331339	0.527643	0.501754	0.266056	0.14075	0.132929	0.122826	0.452327	0.31214	0.27215	0.0540897	0.0793813	0.3070058	0.05857881	0.00976075	0.205949	0.0502979	0.0010399	0.0231826	0.0439264	0.0796162	1.7491e-05	0.114865	0.132204	0.0811503	0.0951644	0.0451645	0.034711	0.0829502	0.1567672	23.80102	0.393807	0.734765	1.08279	1.78863	0.274328	0.263016	0.142443	0.0562954	0.16469	0.0992276	0.215346	0.7279782
2555	1	-213.8432	-241	27.15676	105.654	1.535085	0.00643744	0.0471844	0.00939577	0.0503478	0.0239441	0.00869423	0.0259712	0.011963	0.00501484	0.0323825	0.0164	0.0216905	0.0317783	0.00644699	0.00185342	0.0241233	0.01541973	0.00724346	0.0356256	0.105257	0.192585	0.0888862	0.00485013	0.0124251	0.00991603	0.00605467	0.0872735	0.00197642	0.0520341	0.0152816	0.252289	0.123032	0.0125133	0.01532479	105.654	0.230692	0.594294	1.05242	2.1226	0.235881	0.21963	0.140787	0.0849438	0.173845	0.144912	0.02256825	0.6790421
2556	1	-235.6554	-251.0955	15.44003	30.76605	2.387685	0.0441928	0.0595221	0.00887404	0.425985	0.0819933	0.00153518	0.0777226	0.00451546	0.160499	0.00971252	0.0126174	0.0209423	0.0498111	0.0768405	0.0236986	0.0744378	0.058088	0.02838003	0.0192379	0.0813716	0.0472532	0.00147314	0.00632837	0.0166311	0.0150547	0.00428123	0.222292	0.106491	0.131354	0.0878711	0.189175	0.0194047	0.0517801	0.002200953	30.76605	0.335543	0.690782	1.07723	1.89644	0.206192	0.155814	0.106165	0.0942691	0.308623	0.128937	0.03058098	0.07197132
2557	1	-225.0424	-251.4277	26.38531	57.35248	1.013952	0.0639072	0.0533166	0.0281987	0.0512198	0.0346326	0.0158172	0.114583	0.00134551	0.0129532	0.0111523	0.0122999	0.0157313	0.00380587	0.0252889	0.0354326	0.0390695	0.03697815	0.007615553	0.0159525	0.101456	0.0844044	0.0793232	0.00966592	0.0155128	0.0307608	0.0099639	0.0673127	0.201895	0.0294213	0.0547592	0.209723	0.0812651	0.00858399	0.02220319	57.35248	0.139729	0.480906	1.00227	2.37709	0.176038	0.218349	0.175527	0.112653	0.128676	0.188756	0.02981875	0.7446052
2558	1	-242.0189	-249.9261	7.907159	96.01579	1.886904	0.0334007	0.274273	0.0139301	0.0114675	0.0103157	0.163485	0.15735	0.0396311	0.0291675	0.0262023	0.0111361	0.0116205	0.224389	0.0225548	0.0249478	0.00987655	0.08888218	0.0241111	0.0510468	0.217772	0.0800468	0.00141042	0.0107217	0.0949365	0.0412058	0.0145098	0.254606	0.0212578	0.129043	0.00118047	0.0387028	0.0317064	0.0118541	0.06370186	96.01579	0.27939	0.642422	1.06688	2.0113	0.285882	0.193979	0.105764	0.110527	0.23658	0.0672686	0.08781296	0.7254266
2559	1	-244.1404	-249.4707	5.330359	77.10206	2.639467	0.22415	0.281655	0.0114533	0.0963766	0.0439517	0.0379399	0.253883	0.0252321	0.130292	0.0252622	0.0133876	0.13428	0.23812	0.0156497	0.0659151	0.0155215	0.08288925	0.01141942	0.0670843	0.0396021	0.229551	0.179592	0.0245402	0.0251211	0.000560778	0.0218138	0.00359411	0.00940252	0.000828968	0.103117	0.0491139	0.104267	0.141811	0.005523173	77.10206	0.359293	0.709387	1.08005	1.85127	0.247153	0.219012	0.108142	0.120149	0.180924	0.12462	0.0169426	0.3259934
2560	1	-238.0976	-243.9456	5.848	20.22579	3.846495	0.19093	0.32535	0.19652	0.0353082	0.0543367	0.0747212	0.0750622	0.393737	0.0566856	0.179064	0.1082	0.218251	0.0294954	0.0149913	0.103853	0.205797	0.115471	0.1098324	0.0595221	0.018597	0.0147649	0.0152825	0.00285009	0.0307276	0.00460526	0.00337904	0.246296	0.112518	0.157353	0.00956495	0.15306	0.168249	0.00322989	0.007036132	20.22579	0.445725	0.769728	1.08439	1.70015	0.152039	0.175557	0.139119	0.144263	0.289061	0.0999611	0.1168685	0.06020554
2561	1	-233.2759	-241.7251	8.449196	23.68772	1.90459	0.242558	0.242304	0.00518904	0.214974	0.141168	0.00670804	0.130114	0.0239195	0.0413151	0.0460251	0.00833962	0.0193728	0.136344	0.343379	0.0409344	0.261683	0.1287352	0.008338992	0.0258803	0.127644	0.25689	0.0379651	0.00562048	0.0045314	0.0651394	0.0070971	0.0705565	0.0253255	0.172993	0.00782624	0.101447	0.0888562	0.0022289	0.05281311	23.68772	0.281613	0.644469	1.06741	2.00651	0.172051	0.357425	0.0928544	0.0679335	0.123115	0.186621	0.0611521	0.8636352
2562	1	-247.4901	-248.9911	1.501011	52.92669	1.236669	0.0600627	0.537966	0.125516	0.21727	0.544375	0.0265452	0.0604117	0.225908	0.025645	0.207642	0.0855269	0.0649381	0.194309	0.00714342	0.116644	0.234918	0.1380113	0.03302942	0.00222395	0.0160582	0.0544372	0.020739	0.0109451	0.00821051	0.0145053	5.90903e-06	0.448504	0.087745	0.0653698	0.154826	0.0541804	0.0576856	0.00456455	0.008389894	52.92669	0.181635	0.537922	1.03032	2.25012	0.245614	0.274664	0.0982526	0.0788407	0.192107	0.110521	0.04141932	0.2025599
